sala_id,lote_id,linea,direccion,ocurrido_en,recibido_en,confianza,track_id_local
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:19:11.406983-05:00,2026-08-24T06:41:26.145357-05:00,0.951,7026
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:19:39.141282-05:00,2026-08-24T06:37:19.952446-05:00,0.835,3339
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:19:47.460187-05:00,2026-08-24T06:37:49.056250-05:00,0.881,974
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:19:59.937959-05:00,2026-08-24T06:37:52.639147-05:00,0.836,8810
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:21:52.594170-05:00,2026-08-24T06:36:06.762740-05:00,0.855,2980
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:23:28.427490-05:00,2026-08-24T06:42:57.419953-05:00,0.951,9711
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:23:42.186497-05:00,2026-08-24T06:32:43.458564-05:00,0.823,6251
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:25:23.414334-05:00,2026-08-24T06:38:48.380259-05:00,0.946,4787
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:26:47.478869-05:00,2026-08-24T06:42:18.020725-05:00,0.801,8752
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:26:52.840951-05:00,2026-08-24T06:35:22.883146-05:00,0.942,1418
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:26:54.440938-05:00,2026-08-24T06:40:55.701295-05:00,0.841,1385
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:26:55.371705-05:00,2026-08-24T06:41:14.568405-05:00,0.809,6949
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:27:50.570636-05:00,2026-08-24T06:50:53.668920-05:00,0.906,9234
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:27:54.213164-05:00,2026-08-24T06:42:19.383324-05:00,0.816,9818
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:28:09.595504-05:00,2026-08-24T06:36:44.317675-05:00,0.816,7882
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:28:12.190659-05:00,2026-08-24T06:46:18.898029-05:00,0.906,926
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:29:00.605987-05:00,2026-08-24T06:48:23.192235-05:00,0.785,3036
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:29:11.190902-05:00,2026-08-24T06:47:44.972931-05:00,0.794,99
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:29:55.437178-05:00,2026-08-24T06:47:15.699434-05:00,0.99,1249
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:30:25.339720-05:00,2026-08-24T06:30:27.003983-05:00,0.817,9932
LOR-CE-01,dd560c4a-44ca-4452-a69e-9cc35121ba3d,ENTRADA_SALA,IN,2026-08-24T06:30:46.351238-05:00,2026-08-24T06:30:48.449140-05:00,0.928,4494
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:31:47.072493-05:00,2026-08-24T06:31:49.094341-05:00,0.923,1847
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:32:15.749699-05:00,2026-08-24T06:32:18.145484-05:00,0.9,3661
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:32:22.094242-05:00,2026-08-24T06:32:24.520378-05:00,0.897,8410
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:35:20.186210-05:00,2026-08-24T06:35:23.125541-05:00,0.94,9915
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:35:51.530055-05:00,2026-08-24T06:35:53.983350-05:00,0.85,7783
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:36:04.822193-05:00,2026-08-24T06:36:05.797914-05:00,0.902,4960
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:36:48.105680-05:00,2026-08-24T06:36:49.054120-05:00,0.846,1202
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:36:55.197370-05:00,2026-08-24T06:36:57.982564-05:00,0.902,9701
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:38:54.776281-05:00,2026-08-24T06:38:55.669073-05:00,0.814,2466
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:40:02.702034-05:00,2026-08-24T06:40:05.658754-05:00,0.82,7142
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:41:16.382833-05:00,2026-08-24T06:41:19.368807-05:00,0.99,2477
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:41:25.223988-05:00,2026-08-24T06:41:26.543876-05:00,0.848,95
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:43:31.723527-05:00,2026-08-24T06:43:34.231791-05:00,0.924,9604
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:44:36.332346-05:00,2026-08-24T06:44:38.168934-05:00,0.81,3063
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:46:21.619022-05:00,2026-08-24T06:46:24.085121-05:00,0.79,4039
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:47:00.744781-05:00,2026-08-24T06:47:03.482869-05:00,0.932,9270
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:47:38.021116-05:00,2026-08-24T06:47:40.361775-05:00,0.961,3335
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:53:37.172681-05:00,2026-08-24T06:53:39.805851-05:00,0.965,2146
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:53:39.234230-05:00,2026-08-24T06:53:41.632933-05:00,0.914,7655
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:54:16.517545-05:00,2026-08-24T06:54:18.776646-05:00,0.757,3516
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:56:07.606214-05:00,2026-08-24T06:56:08.133486-05:00,0.99,1464
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T06:58:26.740964-05:00,2026-08-24T06:58:28.641508-05:00,0.83,4166
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T07:01:20.734884-05:00,2026-08-24T07:24:44.827323-05:00,0.848,924
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T07:04:55.965923-05:00,2026-08-24T07:20:53.596807-05:00,0.804,4341
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T07:06:14.669142-05:00,2026-08-24T07:17:34.640009-05:00,0.825,4349
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T07:08:38.855036-05:00,2026-08-24T07:26:37.915885-05:00,0.864,584
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T07:08:49.904299-05:00,2026-08-24T07:21:23.125940-05:00,0.932,3362
LOR-CE-01,7015be0f-ec93-46fe-a5c5-7bdd3f875de6,ENTRADA_SALA,IN,2026-08-24T07:10:58.297103-05:00,2026-08-24T07:25:54.774494-05:00,0.86,4912
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:12:11.060222-05:00,2026-08-24T07:36:39.167028-05:00,0.928,9359
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:15:05.429106-05:00,2026-08-24T07:26:21.959335-05:00,0.883,7911
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:24:56.713063-05:00,2026-08-24T07:36:07.700752-05:00,0.818,5280
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:25:15.334646-05:00,2026-08-24T07:39:44.288636-05:00,0.907,3664
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:27:21.090942-05:00,2026-08-24T07:38:13.689360-05:00,0.908,3113
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:29:25.078412-05:00,2026-08-24T07:47:19.129927-05:00,0.855,7155
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:29:29.635389-05:00,2026-08-24T07:43:11.385144-05:00,0.935,3
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_01,OUT,2026-08-24T07:36:00-05:00,2026-08-24T07:36:02.568621-05:00,0.821,6374
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_02,OUT,2026-08-24T07:36:00-05:00,2026-08-24T07:36:00.803493-05:00,0.826,629
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_03,OUT,2026-08-24T07:36:00-05:00,2026-08-24T07:36:02.257395-05:00,0.774,4329
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_04,OUT,2026-08-24T07:36:00-05:00,2026-08-24T07:36:02.765999-05:00,0.702,1827
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_05,OUT,2026-08-24T07:36:00-05:00,2026-08-24T07:36:02.872668-05:00,0.877,698
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_06,OUT,2026-08-24T07:36:00-05:00,2026-08-24T07:36:01.175944-05:00,0.787,4433
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:40:12.342070-05:00,2026-08-24T07:40:12.919834-05:00,0.988,2861
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:41:47.253286-05:00,2026-08-24T07:41:48.012726-05:00,0.932,8531
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_05,OUT,2026-08-24T07:42:05.550621-05:00,2026-08-24T07:42:07.302062-05:00,0.97,639
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:45:18.686549-05:00,2026-08-24T07:45:19.732928-05:00,0.761,5411
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:45:31.300436-05:00,2026-08-24T07:45:33.067055-05:00,0.929,6700
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_03,OUT,2026-08-24T07:46:21.955392-05:00,2026-08-24T07:46:23.248632-05:00,0.78,9353
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_06,OUT,2026-08-24T07:46:37.645933-05:00,2026-08-24T07:46:39.316066-05:00,0.932,4473
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:46:50.279762-05:00,2026-08-24T07:46:51.772150-05:00,0.81,484
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_01,OUT,2026-08-24T07:48:18.398737-05:00,2026-08-24T07:48:20.633607-05:00,0.874,1773
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_05,OUT,2026-08-24T07:50:39.758681-05:00,2026-08-24T07:50:42.049788-05:00,0.894,902
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:52:47.014090-05:00,2026-08-24T07:52:47.648371-05:00,0.862,7217
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_02,OUT,2026-08-24T07:54:03.811802-05:00,2026-08-24T07:54:06.476208-05:00,0.884,5027
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_06,OUT,2026-08-24T07:55:55.435709-05:00,2026-08-24T07:55:57.948521-05:00,0.883,8631
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:55:59.745140-05:00,2026-08-24T07:56:00.838356-05:00,0.882,1275
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:56:09.248190-05:00,2026-08-24T07:56:10.427773-05:00,0.958,8221
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_03,OUT,2026-08-24T07:57:55.216206-05:00,2026-08-24T07:57:56.802601-05:00,0.875,278
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_05,OUT,2026-08-24T07:58:18.511075-05:00,2026-08-24T07:58:19.919119-05:00,0.797,1126
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:58:32.610945-05:00,2026-08-24T07:58:34.921029-05:00,0.863,42
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T07:58:36.277604-05:00,2026-08-24T07:58:37.899679-05:00,0.812,3648
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_01,OUT,2026-08-24T08:01:17.379936-05:00,2026-08-24T08:01:19.978232-05:00,0.894,9371
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_02,OUT,2026-08-24T08:02:02.206060-05:00,2026-08-24T08:02:04.799126-05:00,0.85,8178
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T08:03:06.235059-05:00,2026-08-24T08:03:07.711199-05:00,0.684,2381
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_04,OUT,2026-08-24T08:04:34.134160-05:00,2026-08-24T08:04:35.592026-05:00,0.85,6763
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T08:08:13.106206-05:00,2026-08-24T08:08:15.437211-05:00,0.957,71
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_02,OUT,2026-08-24T08:09:19.348924-05:00,2026-08-24T08:09:21.027845-05:00,0.826,4496
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_01,OUT,2026-08-24T08:09:57.993264-05:00,2026-08-24T08:09:58.498188-05:00,0.965,9974
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_06,OUT,2026-08-24T08:10:06.934993-05:00,2026-08-24T08:10:07.817912-05:00,0.836,3077
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_05,OUT,2026-08-24T08:10:33.298829-05:00,2026-08-24T08:10:33.837103-05:00,0.863,8809
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T08:10:44.166459-05:00,2026-08-24T08:10:45.679204-05:00,0.928,6516
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T08:10:49.840133-05:00,2026-08-24T08:10:51.027061-05:00,0.858,7832
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,ENTRADA_SALA,IN,2026-08-24T08:12:44.972153-05:00,2026-08-24T08:12:45.722171-05:00,0.87,614
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_03,OUT,2026-08-24T08:16:05.227057-05:00,2026-08-24T08:16:06.533281-05:00,0.837,5052
LOR-CE-01,6fc089e9-2531-443b-a95a-22f5ca253587,PUERTA_CONS_04,OUT,2026-08-24T08:16:26.535317-05:00,2026-08-24T08:16:28.046783-05:00,0.891,1449
